FID,FID_RWGE61,DHSID,DHSCC,DHSYEAR,DHSCLUST,CCFIPS,ADM1FIPS,ADM1FIPSNA,ADM1SALBNA,ADM1SALBCO,ADM1DHS,ADM1NAME,DHSREGCO,DHSREGNA,SOURCE,URBAN_RURA,LATNUM,LONGNUM,ALT_GPS,ALT_DEM,DATUM,FID_RW_LHZ,COUNTRY,LZCODE,LZNAMEE,CLASS,LZNUM,LZNAMEF
0,351,RW201000000352,RW,"2,010.000000000000000",352.000000000000000,RW,RW15,Southern,NULL,NULL,2.000000000000000,South,6.000000000000000,Nyaruguru,GPS,R,-2.800865000000000,29.579654999999999,"1,796.000000000000000","1,800.000000000000000",WGS84,8,RW,RW04,Eastern Congo-Nile Highland Subsistence Farming,FS01,4,Haute terre de culture de base de la crête Congo-Nile
1,385,RW201000000386,RW,"2,010.000000000000000",386.000000000000000,RW,RW15,Southern,NULL,NULL,2.000000000000000,South,6.000000000000000,Nyaruguru,GPS,R,-2.792961000000000,29.418105000000001,"2,407.000000000000000","2,401.000000000000000",WGS84,4,RW, ,Nyungwe Forest National Park,NP,13,Forêt de Nyungwe
2,233,RW201000000234,RW,"2,010.000000000000000",234.000000000000000,RW,RW15,Southern,NULL,NULL,2.000000000000000,South,5.000000000000000,Gisagara,GPS,R,-2.789598000000000,29.744879000000001,"1,706.000000000000000","1,701.000000000000000",WGS84,9,RW,RW05,Central Plateau Cassava and Coffee,AS06,5,Plateau central zone cafetière et du manioc
3,46,RW201000000047,RW,"2,010.000000000000000",47.000000000000000,RW,RW15,Southern,NULL,NULL,2.000000000000000,South,6.000000000000000,Nyaruguru,GPS,R,-2.766533000000000,29.442456000000000,"2,192.000000000000000","2,181.000000000000000",WGS84,6,RW,RW02,Western Congo-Nile Crest Tea,AG02,2,Zone du thé du ouest crête Congo-Nile
4,84,RW201000000085,RW,"2,010.000000000000000",85.000000000000000,RW,RW15,Southern,NULL,NULL,2.000000000000000,South,6.000000000000000,Nyaruguru,GPS,R,-2.762775000000000,29.682687000000001,"1,799.000000000000000","1,785.000000000000000",WGS84,9,RW,RW05,Central Plateau Cassava and Coffee,AS06,5,Plateau central zone cafetière et du manioc
5,220,RW201000000221,RW,"2,010.000000000000000",221.000000000000000,RW,RW15,Southern,NULL,NULL,2.000000000000000,South,5.000000000000000,Gisagara,GPS,R,-2.760754000000000,29.849705000000000,"1,469.000000000000000","1,454.000000000000000",WGS84,9,RW,RW05,Central Plateau Cassava and Coffee,AS06,5,Plateau central zone cafetière et du manioc
6,241,RW201000000242,RW,"2,010.000000000000000",242.000000000000000,RW,RW15,Southern,NULL,NULL,2.000000000000000,South,6.000000000000000,Nyaruguru,GPS,R,-2.758512000000000,29.662262999999999,"1,845.000000000000000","1,829.000000000000000",WGS84,9,RW,RW05,Central Plateau Cassava and Coffee,AS06,5,Plateau central zone cafetière et du manioc
7,163,RW201000000164,RW,"2,010.000000000000000",164.000000000000000,RW,RW15,Southern,NULL,NULL,2.000000000000000,South,6.000000000000000,Nyaruguru,GPS,R,-2.752702000000000,29.495145000000001,"2,242.000000000000000","2,236.000000000000000",WGS84,8,RW,RW04,Eastern Congo-Nile Highland Subsistence Farming,FS01,4,Haute terre de culture de base de la crête Congo-Nile
8,218,RW201000000219,RW,"2,010.000000000000000",219.000000000000000,RW,RW15,Southern,NULL,NULL,2.000000000000000,South,6.000000000000000,Nyaruguru,GPS,R,-2.733294000000000,29.569965000000000,"1,860.000000000000000","1,860.000000000000000",WGS84,8,RW,RW04,Eastern Congo-Nile Highland Subsistence Farming,FS01,4,Haute terre de culture de base de la crête Congo-Nile
9,387,RW201000000388,RW,"2,010.000000000000000",388.000000000000000,RW,RW15,Southern,NULL,NULL,2.000000000000000,South,5.000000000000000,Gisagara,GPS,R,-2.731362000000000,29.780691000000001,"1,571.000000000000000","1,557.000000000000000",WGS84,9,RW,RW05,Central Plateau Cassava and Coffee,AS06,5,Plateau central zone cafetière et du manioc
10,129,RW201000000130,RW,"2,010.000000000000000",130.000000000000000,RW,RW15,Southern,NULL,NULL,2.000000000000000,South,6.000000000000000,Nyaruguru,GPS,R,-2.711069000000000,29.728344000000000,"1,745.000000000000000","1,745.000000000000000",WGS84,9,RW,RW05,Central Plateau Cassava and Coffee,AS06,5,Plateau central zone cafetière et du manioc
11,112,RW201000000113,RW,"2,010.000000000000000",113.000000000000000,RW,RW15,Southern,NULL,NULL,2.000000000000000,South,6.000000000000000,Nyaruguru,GPS,R,-2.709533000000000,29.472352999999998,"2,259.000000000000000","2,233.000000000000000",WGS84,6,RW,RW02,Western Congo-Nile Crest Tea,AG02,2,Zone du thé du ouest crête Congo-Nile
12,469,RW201000000470,RW,"2,010.000000000000000",470.000000000000000,RW,RW15,Southern,NULL,NULL,2.000000000000000,South,6.000000000000000,Nyaruguru,GPS,R,-2.709279000000000,29.546921000000001,"1,915.000000000000000","1,908.000000000000000",WGS84,8,RW,RW04,Eastern Congo-Nile Highland Subsistence Farming,FS01,4,Haute terre de culture de base de la crête Congo-Nile
13,405,RW201000000406,RW,"2,010.000000000000000",406.000000000000000,RW,RW14,Western,NULL,NULL,3.000000000000000,West,17.000000000000000,Rusizi,GPS,R,-2.695023000000000,29.002655000000001,"1,622.000000000000000",987.000000000000000,WGS84,5,RW,RW01,Lake Kivu Coffee,AS02,1,Zone cafetière du lac Kivu
14,317,RW201000000318,RW,"2,010.000000000000000",318.000000000000000,RW,RW15,Southern,NULL,NULL,2.000000000000000,South,6.000000000000000,Nyaruguru,GPS,R,-2.691350000000000,29.527073000000001,"1,915.000000000000000","1,908.000000000000000",WGS84,8,RW,RW04,Eastern Congo-Nile Highland Subsistence Farming,FS01,4,Haute terre de culture de base de la crête Congo-Nile
15,316,RW201000000317,RW,"2,010.000000000000000",317.000000000000000,RW,RW15,Southern,NULL,NULL,2.000000000000000,South,5.000000000000000,Gisagara,GPS,R,-2.684591000000000,29.850538000000000,"1,618.000000000000000","1,621.000000000000000",WGS84,9,RW,RW05,Central Plateau Cassava and Coffee,AS06,5,Plateau central zone cafetière et du manioc
16,461,RW201000000462,RW,"2,010.000000000000000",462.000000000000000,RW,RW15,Southern,NULL,NULL,2.000000000000000,South,5.000000000000000,Gisagara,GPS,R,-2.682618000000000,29.812280000000001,"1,680.000000000000000","1,683.000000000000000",WGS84,9,RW,RW05,Central Plateau Cassava and Coffee,AS06,5,Plateau central zone cafetière et du manioc
17,388,RW201000000389,RW,"2,010.000000000000000",389.000000000000000,RW,RW15,Southern,NULL,NULL,2.000000000000000,South,7.000000000000000,Huye,GPS,R,-2.681601000000000,29.740053000000000,"1,733.000000000000000","1,720.000000000000000",WGS84,9,RW,RW05,Central Plateau Cassava and Coffee,AS06,5,Plateau central zone cafetière et du manioc
18,228,RW201000000229,RW,"2,010.000000000000000",229.000000000000000,RW,RW15,Southern,NULL,NULL,2.000000000000000,South,5.000000000000000,Gisagara,GPS,R,-2.661043000000000,29.795864000000002,"1,673.000000000000000","1,662.000000000000000",WGS84,9,RW,RW05,Central Plateau Cassava and Coffee,AS06,5,Plateau central zone cafetière et du manioc
19,100,RW201000000101,RW,"2,010.000000000000000",101.000000000000000,RW,RW15,Southern,NULL,NULL,2.000000000000000,South,5.000000000000000,Gisagara,GPS,R,-2.660932000000000,29.833817000000000,"1,754.000000000000000","1,758.000000000000000",WGS84,9,RW,RW05,Central Plateau Cassava and Coffee,AS06,5,Plateau central zone cafetière et du manioc
20,53,RW201000000054,RW,"2,010.000000000000000",54.000000000000000,RW,RW15,Southern,NULL,NULL,2.000000000000000,South,6.000000000000000,Nyaruguru,GPS,R,-2.660312000000000,29.488455999999999,"1,984.000000000000000","1,971.000000000000000",WGS84,8,RW,RW04,Eastern Congo-Nile Highland Subsistence Farming,FS01,4,Haute terre de culture de base de la crête Congo-Nile
21,240,RW201000000241,RW,"2,010.000000000000000",241.000000000000000,RW,RW14,Western,NULL,NULL,3.000000000000000,West,17.000000000000000,Rusizi,GPS,R,-2.658062000000000,28.910435000000000,"1,663.000000000000000","1,655.000000000000000",WGS84,5,RW,RW01,Lake Kivu Coffee,AS02,1,Zone cafetière du lac Kivu
22,42,RW201000000043,RW,"2,010.000000000000000",43.000000000000000,RW,RW15,Southern,NULL,NULL,2.000000000000000,South,6.000000000000000,Nyaruguru,GPS,R,-2.654030000000000,29.490940999999999,"1,983.000000000000000","1,960.000000000000000",WGS84,8,RW,RW04,Eastern Congo-Nile Highland Subsistence Farming,FS01,4,Haute terre de culture de base de la crête Congo-Nile
23,247,RW201000000248,RW,"2,010.000000000000000",248.000000000000000,RW,RW15,Southern,NULL,NULL,2.000000000000000,South,5.000000000000000,Gisagara,GPS,R,-2.649970000000000,29.888781000000002,"1,515.000000000000000","1,487.000000000000000",WGS84,9,RW,RW05,Central Plateau Cassava and Coffee,AS06,5,Plateau central zone cafetière et du manioc
24,39,RW201000000040,RW,"2,010.000000000000000",40.000000000000000,RW,RW15,Southern,NULL,NULL,2.000000000000000,South,6.000000000000000,Nyaruguru,GPS,R,-2.644809000000000,29.625657000000000,"1,817.000000000000000","1,795.000000000000000",WGS84,9,RW,RW05,Central Plateau Cassava and Coffee,AS06,5,Plateau central zone cafetière et du manioc
25,196,RW201000000197,RW,"2,010.000000000000000",197.000000000000000,RW,RW15,Southern,NULL,NULL,2.000000000000000,South,7.000000000000000,Huye,GPS,U,-2.635716000000000,29.715012999999999,"1,736.000000000000000","1,737.000000000000000",WGS84,9,RW,RW05,Central Plateau Cassava and Coffee,AS06,5,Plateau central zone cafetière et du manioc
26,336,RW201000000337,RW,"2,010.000000000000000",337.000000000000000,RW,RW15,Southern,NULL,NULL,2.000000000000000,South,7.000000000000000,Huye,GPS,R,-2.634768000000000,29.710052000000001,"1,770.000000000000000","1,776.000000000000000",WGS84,9,RW,RW05,Central Plateau Cassava and Coffee,AS06,5,Plateau central zone cafetière et du manioc
27,68,RW201000000069,RW,"2,010.000000000000000",69.000000000000000,RW,RW15,Southern,NULL,NULL,2.000000000000000,South,6.000000000000000,Nyaruguru,GPS,R,-2.619375000000000,29.520306000000001,"1,934.000000000000000","1,934.000000000000000",WGS84,6,RW,RW02,Western Congo-Nile Crest Tea,AG02,2,Zone du thé du ouest crête Congo-Nile
28,180,RW201000000181,RW,"2,010.000000000000000",181.000000000000000,RW,RW14,Western,NULL,NULL,3.000000000000000,West,17.000000000000000,Rusizi,GPS,R,-2.607346000000000,29.229030999999999,"1,755.000000000000000","1,749.000000000000000",WGS84,4,RW, ,Nyungwe Forest National Park,NP,13,Forêt de Nyungwe
29,478,RW201000000479,RW,"2,010.000000000000000",479.000000000000000,RW,RW15,Southern,NULL,NULL,2.000000000000000,South,5.000000000000000,Gisagara,GPS,R,-2.599329000000000,29.842977999999999,"1,581.000000000000000","1,573.000000000000000",WGS84,9,RW,RW05,Central Plateau Cassava and Coffee,AS06,5,Plateau central zone cafetière et du manioc
30,392,RW201000000393,RW,"2,010.000000000000000",393.000000000000000,RW,RW15,Southern,NULL,NULL,2.000000000000000,South,7.000000000000000,Huye,GPS,U,-2.598745000000000,29.716773000000000,"1,733.000000000000000","1,724.000000000000000",WGS84,0,RW, ,Urban Area,UB01,0,Zone Urbaine
31,248,RW201000000249,RW,"2,010.000000000000000",249.000000000000000,RW,RW14,Western,NULL,NULL,3.000000000000000,West,17.000000000000000,Rusizi,GPS,R,-2.596514000000000,28.971475999999999,"1,581.000000000000000","1,559.000000000000000",WGS84,5,RW,RW01,Lake Kivu Coffee,AS02,1,Zone cafetière du lac Kivu
32,342,RW201000000343,RW,"2,010.000000000000000",343.000000000000000,RW,RW15,Southern,NULL,NULL,2.000000000000000,South,6.000000000000000,Nyaruguru,GPS,R,-2.594646000000000,29.523769999999999,"2,017.000000000000000","1,975.000000000000000",WGS84,8,RW,RW04,Eastern Congo-Nile Highland Subsistence Farming,FS01,4,Haute terre de culture de base de la crête Congo-Nile
33,338,RW201000000339,RW,"2,010.000000000000000",339.000000000000000,RW,RW14,Western,NULL,NULL,3.000000000000000,West,17.000000000000000,Rusizi,GPS,R,-2.593723000000000,29.013618000000001,"1,072.000000000000000","1,064.000000000000000",WGS84,5,RW,RW01,Lake Kivu Coffee,AS02,1,Zone cafetière du lac Kivu
34,155,RW201000000156,RW,"2,010.000000000000000",156.000000000000000,RW,RW14,Western,NULL,NULL,3.000000000000000,West,17.000000000000000,Rusizi,GPS,R,-2.589906000000000,28.970808999999999,"1,703.000000000000000","1,705.000000000000000",WGS84,5,RW,RW01,Lake Kivu Coffee,AS02,1,Zone cafetière du lac Kivu
35,185,RW201000000186,RW,"2,010.000000000000000",186.000000000000000,RW,RW15,Southern,NULL,NULL,2.000000000000000,South,5.000000000000000,Gisagara,GPS,R,-2.587721000000000,29.768941000000002,"1,709.000000000000000","1,708.000000000000000",WGS84,9,RW,RW05,Central Plateau Cassava and Coffee,AS06,5,Plateau central zone cafetière et du manioc
36,36,RW201000000037,RW,"2,010.000000000000000",37.000000000000000,RW,RW15,Southern,NULL,NULL,2.000000000000000,South,7.000000000000000,Huye,GPS,R,-2.585717000000000,29.667566999999998,"1,817.000000000000000","1,823.000000000000000",WGS84,9,RW,RW05,Central Plateau Cassava and Coffee,AS06,5,Plateau central zone cafetière et du manioc
37,269,RW201000000270,RW,"2,010.000000000000000",270.000000000000000,RW,RW15,Southern,NULL,NULL,2.000000000000000,South,5.000000000000000,Gisagara,GPS,R,-2.578438000000000,29.772663999999999,"1,724.000000000000000","1,715.000000000000000",WGS84,9,RW,RW05,Central Plateau Cassava and Coffee,AS06,5,Plateau central zone cafetière et du manioc
38,427,RW201000000428,RW,"2,010.000000000000000",428.000000000000000,RW,RW15,Southern,NULL,NULL,2.000000000000000,South,5.000000000000000,Gisagara,GPS,R,-2.578385000000000,29.860149000000000,"1,669.000000000000000","1,673.000000000000000",WGS84,9,RW,RW05,Central Plateau Cassava and Coffee,AS06,5,Plateau central zone cafetière et du manioc
39,104,RW201000000105,RW,"2,010.000000000000000",105.000000000000000,RW,RW15,Southern,NULL,NULL,2.000000000000000,South,7.000000000000000,Huye,GPS,U,-2.576043000000000,29.741133999999999,"1,732.000000000000000","1,729.000000000000000",WGS84,9,RW,RW05,Central Plateau Cassava and Coffee,AS06,5,Plateau central zone cafetière et du manioc
40,347,RW201000000348,RW,"2,010.000000000000000",348.000000000000000,RW,RW14,Western,NULL,NULL,3.000000000000000,West,17.000000000000000,Rusizi,GPS,R,-2.573236000000000,28.933980999999999,"1,663.000000000000000","1,690.000000000000000",WGS84,5,RW,RW01,Lake Kivu Coffee,AS02,1,Zone cafetière du lac Kivu
41,359,RW201000000360,RW,"2,010.000000000000000",360.000000000000000,RW,RW14,Western,NULL,NULL,3.000000000000000,West,17.000000000000000,Rusizi,GPS,R,-2.562947000000000,29.057528999999999,"1,509.000000000000000","1,530.000000000000000",WGS84,5,RW,RW01,Lake Kivu Coffee,AS02,1,Zone cafetière du lac Kivu
42,407,RW201000000408,RW,"2,010.000000000000000",408.000000000000000,RW,RW14,Western,NULL,NULL,3.000000000000000,West,17.000000000000000,Rusizi,GPS,R,-2.552635000000000,29.096091000000001,"1,659.000000000000000","1,622.000000000000000",WGS84,5,RW,RW01,Lake Kivu Coffee,AS02,1,Zone cafetière du lac Kivu
43,142,RW201000000143,RW,"2,010.000000000000000",143.000000000000000,RW,RW15,Southern,NULL,NULL,2.000000000000000,South,5.000000000000000,Gisagara,GPS,R,-2.550852000000000,29.849937000000001,"1,548.000000000000000","1,548.000000000000000",WGS84,9,RW,RW05,Central Plateau Cassava and Coffee,AS06,5,Plateau central zone cafetière et du manioc
